2017/06/15 00:49:49 [error] 24787#0: *7 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/fullcalendar.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/fullcalendar.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/light-bootstrap-dashboard.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/light-bootstrap-dashboard.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/jquery.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/jquery.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/jquery-ui.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/jquery-ui.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/jquery.validate.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/jquery.validate.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/moment.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/moment.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-datetimepicker.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-datetimepicker.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-selectpicker.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-selectpicker.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-checkbox-radio-switch-tags.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-checkbox-radio-switch-tags.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
